Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"MORAN, Jerry","['a Senator and a Representative from Kansas; born in Great Bend, \r', 'Barton County, Kans., May 29, 1954; attended Plainville High School, \r', 'Plainville, Kans.; graduated University of Kansas, Lawrence, Kans., B.S., 1976; \r', 'graduated Kansas University School of Law, Lawrence, Kans., J.D., 1981; M.B.A. \r', 'candidate, Fort Hays State University, Hays, Kans.; bank officer; instructor, \r', 'Fort Hays State University, Hays, Kans.; member of the Kansas state senate \r', '1989-1997, serving as vice president 1993-1995, majority leader 1995-1997; \r', 'Kansas state special assistant attorney general 1982-1985; deputy attorney, \r', 'Rooks County, Kans. 1987-1995; University of Kansas School of Law, Lawrence, \r', 'Kans., board of governors, serving as vice president 1993-1994, and as \r', 'president 1994-1995; board of directors, Kansas chamber of commerce and \r', 'industry 1996-1997; elected as a Republican to the One Hundred Fifth Congress \r', 'and to the six succeeding Congresses (January 3, 1997-January 3, 2011); was not \r', 'a candidate for reelection to the House of Representatives but was elected as a \r', 'Republican to the United States Senate in 2010; reelected in 2016 for the term \r', 'ending January 3, 2023; chair, National Republican Senatorial Committee \r', '(2012-2014). \r']",M000934,1,1,1,0,1,0,0,0,0,0
"MURPHY, Christopher","['a Senator and a Representative from Connecticut; born in White \r', 'Plains, Westchester County, N.Y., August 3, 1973; B.A., Williams College, \r', 'Williamstown, Mass., 1996; attended Exeter College, Oxford, England, 1994-1995; \r', 'J.D., University of Connecticut, Hartford, Conn., 2002; lawyer, private \r', 'practice; Southington, Conn., planning and zoning commission, 1997-1999; member \r', 'of the Connecticut state house of representatives, 1999-2003; member of the \r', 'Connecticut state senate, 2003-2006; elected as a Democrat to the One Hundred \r', 'Tenth and to the two succeeding Congresses (January 3, 2007-January 3, 2013); \r', 'was not a candidate for reelection to the House of Representatives but was \r', 'elected as a Democrat to the United States Senate in 2012 for the term ending \r', 'January 3, 2019.\r']",M001169,1,0,1,0,0,0,0,0,0,0
"MURPHY, Patrick","['a Representative from Pennsylvania; born in Philadelphia, \r', 'Philadelphia County, Pa., October 19, 1973; attended Bucks County Community \r', 'College, Newtown, Pa., 1991-1992; B.S., King&#146;s College, Wilkes-Barre, Pa., \r', '1996; J.D., Widener University, Harrisburg, Pa., 1999; United States Army, \r', '1993-2004; United States Army Reserve, 2004-2007; lawyer, private practice; \r', 'professor; elected as a Democrat to the One Hundred Tenth and to the succeeding \r', 'Congress (January 3, 2007-January 3, 2011); unsuccessful candidate for \r', 'reelection to the One Hundred Twelfth Congress in 2010.\r', '</P><BR>\r', '<P><CENTER><FONT SIZE=4 COLOR=""#800040"">Bibliography</FONT></CENTER></P>Murphy, Patrick J., with Adam Frankel. \r', '<i>Taking the Hill: From Philly to Baghdad to the United States \r', 'Congress</italic>. New York: Henry Holt and Co., 2008.\r']",M001168,0,1,1,0,0,0,0,0,0,0
"MURPHY, Scott","['a Representative from New York; born in Columbia, Boone County, Mo., \r', 'January 26, 1970; graduated from David H. Hickman High School, Columbia, Mo., \r', '1988; A.B., Harvard University, Cambridge, Mass., 1992; businessman; \r', 'professional advocate; elected as a Democrat to the One Hundred Eleventh \r', 'Congress, by special election to fill the vacancy caused by the resignation of \r', 'United States Representative Kirsten Gillibrand (March 31, 2009-January 3, \r', '2011); unsuccessful candidate for reelection to the One Hundred Twelfth \r', 'Congress in 2010. \r']",M001178,1,0,0,0,0,0,0,0,0,0
"MURPHY, Timothy","['a Representative from Pennsylvania; born in Cleveland, Cuyahoga \r', 'County, Ohio, on September 11, 1952; graduated from Walsh Jesuit High School, \r', 'Cuyahoga Falls, Ohio; B.S., Wheeling Jesuit University, Wheeling, W.Va., 1974; \r', 'M.S., Cleveland State University, Cleveland, Ohio, 1976; Ph.D., University of \r', 'Pittsburgh, Pittsburgh, Pa., 1979; assistant professor of pediatrics, \r', 'University of Pittsburgh School of Medicine, Pittsburgh, Pa.; associate \r', 'professor (adjuct), University of Pittsburgh School of Public Health, \r', 'Pittsburgh, Pa.; psychologist; member of the Pennsylvania state senate, \r', '1996-2002; United States Navy Reserve Medical Service Corps, 2009-2017; elected \r', 'as a Republican to the One Hundred Eighth and to the seven succeeding \r', 'Congresses until his resignation on October 21, 2017 (January 3, 2003-October \r', '21, 2017).\r']",M001151,0,1,0,1,0,0,1,0,0,0
"MURTHA, John Patrick, Jr.","['a Representative from Pennsylvania; born in New Martinsville, Wetzel \r', 'County, W.Va., June 17, 1932; graduated from Ramsey High School, Mount \r', 'Pleasant, Pa., 1950; attended Kiskiminetas Spring School, 1951; B.A., \r', 'University of Pittsburgh, Pittsburgh, Pa., 1962; attended Indiana University of \r', 'Pennsylvania, Indiana, Pa., 1963; United States Marine Corps, 1952-1955, and \r', '1966-1967; United States Marine Corps Reserves, 1955-1966, and 1967-1990; \r', 'member of the Pennsylvania state house of representatives, 1969-1974; elected \r', 'as a Democrat to the Ninety-third Congress by special election, to fill the \r', 'vacancy caused by the death of United States Representative John P. Saylor, \r', 'reelected to the eighteen succeeding Congresses (February 5, 1974-February 8, \r', '2010); died on February 8, 2010, in Arlington, Va. \r', '</P><BR>\r', '<P><CENTER><FONT SIZE=4 COLOR=""#800040"">Bibliography</FONT></CENTER></P>Murtha, John P., with John Plashal. \r', '<i>From Vietnam to 9/11: On the Front Lines of National Security</i>. \r', 'University Park, PA: Pennsylvania State University Press, 2005.\r']",M001120,1,0,0,0,0,0,0,0,0,0
"MYRICK, Sue","['a Representative from North Carolina; born in Tiffin, Seneca County, \r', 'Ohio, August 1, 1941; graduated from Port Clinton High School, Port Clinton, \r', 'Ohio; attended Heidelberg College, Tiffin, Ohio, 1959-1960; at-large member, \r', 'Charlotte, N.C., city council, 1983-1985; mayor, Charlotte, N.C., 1987-1991; \r', 'unsuccessful candidate for nomination to the United States Senate in 1992; \r', 'elected as a Republican to the One Hundred Fourth and to the eight succeeding \r', 'Congresses (January 3, 1995-January 3, 2013); was not a candidate for \r', 'reelection to the One Hundred Thirteenth Congress in 2012.\r']",M001134,0,0,0,0,0,0,0,0,0,0
"NADLER, Jerrold Lewis","['a Representative from New York; born in Brooklyn, Kings County, New \r', 'York, June 13, 1947; graduated from Stuyvesant High School, New York, N.Y., \r', '1965; B.A., Columbia University, New York, N.Y., 1969; J.D., Fordham \r', 'University, New York, N.Y., 1978; legislative assistant, New York state \r', 'assembly, 1972; member of the New York state assembly, 1977-1992; elected as a \r', 'Democrat to the One Hundred Second Congress, by special election, to fill the \r', 'vacancy caused by the death of United States Representative Theodore S. Weiss, \r', 'and to the thirteen succeeding Congresses (November 3, \r', '1992-present).\r']",N000002,1,0,1,0,0,0,0,0,0,0
"NAPOLITANO, Grace Flores","['a Representative from California; born in Brownsville, Cameron \r', 'County, Tex., December 4, 1936; graduated from Brownsville High School, \r', 'Brownsville, Tex., 1954; attended Cerritos College, Norwalk, Calif.; attended \r', 'Texas Southmost College, Brownsville, Tex.; member of the Norwalk, Calif., city \r', 'council, 1986; Mayor of Norwalk, Calif., 1989-1990; member of the California \r', 'state assembly, 1992-1998; elected as a Democrat to the One Hundred Sixth and \r', 'to the nine succeeding Congresses (January 3, 1999-present).\r']",N000179,0,0,0,0,0,0,0,0,0,0
"NEAL, Richard Edmund","['a Representative from Massachusetts; born in Springfield, Hampden \r', 'County, Mass., February 14, 1949; graduated from Springfield Technical High \r', 'School, Springfield, Mass., 1968; B.A., American International College, \r', 'Springfield, Mass., 1972; M.A., University of Hartford, West Hartford, Conn., \r', '1976; staff, Mayor William C. Sullivan, Springfield, Mass., 1973-1978; member \r', 'of the Springfield, Mass., city council, 1978-1984; Mayor of Springfield, \r', 'Mass., 1984-1988; elected as a Democrat to the One Hundred First and to the \r', 'fourteen succeeding Congresses (January 3, 1989-present). \r']",N000015,1,0,0,0,0,1,0,0,0,0
Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"NEUGEBAUER, Randy","['a Representative from Texas; born in St. Louis, St. Louis County, \r', 'Mo., December 24, 1949; graduated from Coronado High School, Lubbock, Tex., \r', '1968; B.B.A., Texas Tech University, Lubbock, Tex., 1972; businessman; member \r', 'of the Lubbock, Tex., city council, 1992-1998, mayor pro tempore, 1994-1996; \r', 'elected as a Republican to the One Hundred Eighth Congress, by special \r', 'election, to fill the vacancy caused by the resignation of United States \r', 'Representative Larry Ed Combest, and reelected to the six succeeding Congresses \r', '(June 3, 2003-January 3, 2017); was not a candidate for reelection to the One \r', 'Hundred Fifteenth Congress in 2016.\r']",N000182,1,0,0,0,0,0,0,0,0,0
"NUNES, Devin","['a Representative from California; born in Tulare County, Calif., \r', 'October 1, 1973; A.A., College of the Sequoias, Visalia, Calif.; B.S., \r', 'California Polytechnic State University, San Luis Obispo, Calif., 1995; M.S., \r', 'California Polytechnic State University, San Luis Obispo, Calif., 1996; farmer; \r', 'businessman; director, United States Department of Agriculture Rural \r', 'Development, 2001; elected as a Republican to the One Hundred Eighth and to the \r', 'seven succeeding Congresses (January 3, 2003-present); chair, Permanent Select \r', 'Committee on Intelligence (One Hundred Fourteenth through One Hundred Fifteenth \r', 'Congresses).\r']",N000181,0,1,0,0,0,0,1,0,0,0
"NYE, Glenn C., III","['a Representative from Virginia; born in Philadelphia, Philadelphia \r', 'County, Pa., September 9, 1974; graduated from Norfolk Academy; B. S., \r', 'Georgetown University, Washington, D. C., 1996; foreign service officer, United \r', 'States Department of State; staff member, United States Agency for \r', 'International Development; elected as a Democrat to the One Hundred Eleventh \r', 'Congress (January 3, 2009-January 3, 2011); unsuccessful candidate for \r', 'reelection to the One Hundred Eleventh Congress in 2010.\r']",N000183,0,0,0,0,0,0,0,0,0,0
"OBERSTAR, James Louis","['a Representative from Minnesota; born in Chisholm, St. Louis County, \r', 'Minn., September 10, 1934; graduated from Chisholm High School, Chisholm, \r', 'Minn., 1952; B.A., College of St. Thomas, St. Paul, Minn., 1956; M.A., College \r', 'of Europe, Bruges, Belgium, 1957; staff for United States Representative John \r', 'Anton Blatnik of Minnesota, 1963-1974; administrator of the Committee on Public \r', 'Works, United States House of Representatives, 1971-1974; elected as a Democrat \r', 'to the Ninety-fourth and to the seventeen succeeding Congresses (January 3, \r', '1975-January 3, 2011); unsuccessful candidate for reelection to the One Hundred \r', 'Twelfth Congress in 2010; chair, Committee on Transportation and Infrastructure \r', '(One Hundred Tenth and One Hundred Eleventh Congresses); died on May 3, 2014, \r', 'in Potomac, Md. \r']",O000006,1,0,0,0,0,1,0,0,0,0
"OBEY, David Ross","['a Representative from Wisconsin; born in Okmulgee, Okmulgee County, Okla., October 3, 1938; graduated from Wausau High School, Wausau, Wis., 1956; B.S., University of Wisconsin, Madison, Wis., 1960; M.A., University of Wisconsin, Madison, Wis., 1962; real estate broker; member of the Wisconsin state assembly, 1963-1969; elected as a Democrat to the Ninety-first Congress to fill the vacancy caused by the resignation of United States Representative Melvin R. Laird, and reelected to the twenty succeeding Congresses (April 1, 1969-January 3, 2011); not a candidate for reelection to the One Hundred Twelfth Congress in 2010; chair, Joint Economic Committee (Ninety-ninth Congress); chair, Committee on Appropriations (One Hundred Third, One Hundred Tenth and One Hundred Eleventh Congresses).  \r', '</P><BR>\r', '<P><CENTER><FONT SIZE=4 COLOR=""#800040"">Bibliography</FONT></CENTER></P>Obey, David R. \r', '<italic>Raising Hell for Justice: The Washington Battles of a Heartland Progressive.</italic> Madison: University of Wisconsin Press, 2007. \r']",O000007,0,1,0,0,0,1,0,0,0,0
"OLSON, Pete","['a Representative from Texas; born in Fort Lewis, Pierce County, \r', 'Wash., December 9, 1962; graduated from Clear Lake High School, Houston, Tex.; \r', 'B.A., Rice University, Houston, Tex., 1985; J.D., University of Texas School of \r', 'Law, Austin, Tex., 1988; United States Navy, 1988-1997; United States Naval \r', 'Reserve, 1998-2009; staff, United States Senator William Philip (Phil) Gramm of \r', 'Texas, 1998-2002; staff, United States Senator John Cornyn of Texas, 2002-2007; \r', 'elected as a Republican to the One Hundred Eleventh and to the four succeeding \r', 'Congresses (January 3, 2009-present).\r']",O000168,1,0,1,0,0,0,0,0,0,0
"OLVER, John Walter","['a Representative from Massachusetts; born in Honesdale, Wayne \r', 'County, Pa., September 3, 1936; B.S., Rensselaer Polytechnic Institute, Troy, \r', 'N.Y., 1955; M.S., Tufts University, Medford, Mass., 1956; Ph.D., Massachusetts \r', 'Institute of Technology, Cambridge, Mass., 1961; instructor, Franklin Technical \r', 'Institute, Joplin, Mo., 1956-1958; Massachusetts Institute of Technology, \r', 'Cambridge, Mass., 1961-1962; faculty, University of Massachusetts, Amherst, \r', 'Mass., 1962-1969; member of the Massachusetts state house of representatives, \r', '1969-1972; member of the Massachusetts state senate, 1973-1991; elected as a \r', 'Democrat to the One Hundred Second Congress, by special election to fill the \r', 'vacancy caused by the death of United States Representative Silvio O. Conte, \r', 'reelected to the ten succeeding Congresses (June 4, 1991-January 3, 2013); was \r', 'not a candidate for reelection to the One Hundred Thirteenth Congress in 2012. \r']",O000085,0,1,0,1,0,0,1,0,0,0
