Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"BOUSTANY, Charles W.","['a Representative from Louisiana; born in New Orleans, Orleans \r', 'Parish, La., February 21, 1956; graduated Cathedral Carmel High School, \r', 'Lafayette, La.; B.S., University of Southwestern Louisiana, Lafayette, La., \r', '1978; M.D., Louisiana State University School of Medicine, New Orleans, La., \r', '1982; surgeon; elected as a Republican to the One Hundred Ninth and to the five \r', 'succeeding Congresses (January 3, 2005-January 3, 2017); was not a candidate \r', 'for reelection to the One Hundred Fifteenth Congress in 2016, but was an \r', 'unsuccessful candidate for election to the United States Senate.\r']",B001255,0,1,0,0,0,0,0,0,1,0
"BRADY, Kevin Patrick","['a Representative from Texas; born in Vermillion, Clay County, S. \r', 'Dak., April 11, 1955; graduated from Rapid City Central High School, Rapid \r', 'City, S. Dak; B.A., University of South Dakota, Vermillion, S. Dak., 1990; \r', 'member of the Texas state house of representatives, 1990-1996; elected as a \r', 'Republican to the One Hundred Fifth and to the ten succeeding Congresses \r', '(January 3, 1997-present); chair, Joint Economic Committee (One Hundred \r', 'Thirteenth Congress); chair, Committee on Ways &amp; Means (One Hundred \r', 'Fourteenth and One Hundred Fifteenth Congresses); chair, Joint Committee on \r', 'Taxation (One Hundred Fifteenth Congress).\r']",B000755,1,0,0,0,0,0,0,0,0,0
"BRADY, Robert A.","['a Representative from Pennsylvania; born in Philadelphia, \r', 'Philadelphia County, Pa., April 7, 1945; graduated from St. Thomas More High \r', 'School, Philadelphia, Pa., 1963; union official; sergeant-at-arms, \r', 'Philadelphia, Pa., city council, 1975-1983; chairman, Philadelphia, Pa., \r', 'Democratic Party; member of the Pennsylvania Democratic state committee and \r', 'Democratic National Committee; member of the Pennsylvania turnpike commission, \r', '1991-1998; elected as a Democrat to the One Hundred Fifth Congress, by special \r', 'election, to fill the vacancy caused by the resignation of United States \r', 'Representative Thomas Foglietta, and reelected to the ten succeeding Congresses \r', '(May 19, 1998-present);chair, Committee on House Administration (One Hundred \r', 'Tenth and One Hundred Eleventh Congresses).\r']",B001227,0,0,0,0,0,0,0,0,0,0
"BRALEY, Bruce","['a Representative from Iowa; born in Grinnell, Poweshiek County, \r', 'Iowa, October 30, 1957; graduated from B.G.M. High School, Brooklyn, Iowa; \r', 'B.A., Iowa State University, 1980; J.D., University of Iowa, 1983; lawyer, \r', 'private practice; elected as a Democrat to the One Hundred Tenth and to the \r', 'three succeeding Congresses (January 3, 2007-January 3, 2015); not a candidate \r', 'for reelection, but was an unsuccessful candidate for election to the United \r', 'States Senate in 2014.\r']",B001259,1,0,1,0,0,0,0,0,0,0
"BROOKS, Mo","['a Representative from Alabama; born in Charleston, Charleston \r', 'County, S.C., April 29, 1954; graduated from Grissom High School, Huntsville, \r', 'Ala., 1972; B.A., Duke University, Durham, N.C., 1975; J.D., University of \r', 'Alabama School of Law, Tuscaloosa, Ala., 1978; lawyer, private practice; \r', 'Tuscaloosa County, Ala. prosecutor, 1978-1980; law clerk, Presiding Circuit Court Judge John \r', 'Snodgrass, 1980-1981; member of the Alabama house of representatives, \r', '1982-1991; Madison County, Ala. district attorney, 1991-1993; special assistant \r', 'attorney general, state of Alabama, 1995-2002; commissioner, Madison County, \r', 'Ala., board of commissions, 1996-2011; elected as a Republican to the One \r', 'Hundred Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",B001274,1,0,1,0,0,0,0,0,0,0
"BROUN, Paul C., Jr.","['a Representative from Georgia; born in Atlanta, Fulton County, Ga., \r', 'May 14, 1946; graduated from Athens High School, Athens, Ga., 1963; United \r', 'States Marine Corps Reserve, 1964-1967; B.S., University of Georgia, Athens, \r', 'Ga., 1967; M.D., Medical College of Georgia, Augusta, Ga., 1971; physician; \r', 'elected as a Republican to the One Hundred Tenth Congress, by special election, \r', 'to fill the vacancy caused by the death of United States Representative Charles \r', 'Norwood, and to the three succeeding Congresses (July 17, 2007-January 3, \r', '2015); unsuccessful candidate for nomination to the United States Senate in \r', '2014; unsuccessful candidate for nomination to the One Hundred Fifteenth Congress in 2016.\r']",B001262,0,1,0,0,0,0,0,0,1,0
"BROWN, Corrine","['a Representative from Florida; born in Jacksonville, St. John \r', 'County, Fla., November 11, 1946; B.S., Florida Agricultural and Mechanical \r', 'University, Tallahassee, Fla., 1969; M.A., Florida Agricultural and Mechanical \r', 'University, Tallahassee, Fla., 1971; Ed.S., University of Florida, Gainesville, \r', 'Fla., 1974; faculty, University of Florida, Gainesville, Fla., Edward Waters \r', 'College, Jacksonville, Fla., and Florida Community College, Jacksonville, Fla.; \r', 'member of the Florida state house of representatives, 1983-1993; elected as a \r', 'Democrat to the One Hundred Third and to the eleven succeeding Congresses \r', '(January 3, 1993-January 3, 2017); unsuccessful candidate for renomination to the \r', 'One Hundred Fifteenth Congress in 2016. \r']",B000911,0,1,0,0,0,1,0,0,0,0
"BUCHANAN, Vernon G.","['a Representative from Florida; born on May 8, 1951; B.B.A., Cleary \r', 'University, Ann Arbor, Mich., 1975; M.B.A., University of Detroit, Detroit, \r', 'Mich., 1986; Michigan Air National Guard, 1970-1976; businessman; campaign \r', 'staff; elected as a Republican to the One Hundred Tenth and to the five \r', 'succeeding Congresses (January 3, 2007-present).\r']",B001260,1,0,0,0,1,0,0,0,0,0
"BUCSHON, Larry","['a Representative from Indiana; born in Taylorville, Bartholomew \r', 'County, Ill., May 31, 1962; B.S., University of Illinois, Urbana-Champaign, \r', 'Ill., 1984; M.D., University of Illinois, Chicago, Ill., 1988; physician; \r', 'United States Navy Reserve, 1989-1998; elected as a Republican to the One \r', 'Hundred Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",B001275,0,1,0,0,0,0,0,0,1,0
Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"BUERKLE, Ann Marie","['a Representative from New York; born in Auburn, Cayuga County, N.Y., \r', 'May 8, 1951; R.N., St. Joseph&#146;s Hospital School of Nursing, Syracuse, N.Y., \r', '1972; B.S., Le Moyne College, Syracuse, N.Y., 1977; J.D., Syracuse University, \r', 'Syracuse, N.Y., 1994; nurse; member of the Syracuse common council, 1994-1995; \r', 'assistant New York state attorney general, 1997-2010; elected as a Republican \r', 'to the One Hundred Twelfth Congress (January 3, 2011-January 3, 2013); \r', 'unsuccessful candidate for reelection to the One Hundred Thirteenth Congress in \r', '2012.\r']",B001276,0,1,1,0,0,0,0,0,0,0
"BURGESS, Michael C.","['a Representative from Texas; born in Rochester, Olmsted County, \r', 'Minn., December 23, 1950; graduated from Selwyn College Preparatory School, \r', 'Denton, Tex., 1968; B.S., North Texas State University, Denton, Tex., 1972; \r', 'M.S., North Texas State University, Denton, Tex., 1976; M.D., University of \r', 'Texas Medical School, Houston, Tex., 1977; M.S., University of Texas, Dallas, \r', 'Tex., 2000; physician; elected as a Republican to the One Hundred Eighth and to \r', 'the seven succeeding Congresses (January 3, 2003-present).\r']",B001248,0,1,0,0,0,0,1,0,1,0
"BURTON, Danny Lee","['a Representative from Indiana; born in Indianapolis, Marion County, \r', 'Ind., June 21, 1938; graduated from Shortridge High School, Indianapolis, Ind., \r', '1957; attended Indiana University, Indianapolis, Ind., 1958; Cincinnati Bible \r', 'College, Cincinnati, Ohio, 1959-1960; United States Army and United States Army \r', 'reserve, 1957-1962; businessman; member of the Indiana state house of \r', 'representatives, 1967-1968 and 1977-1980; member of the Indiana state senate, \r', '1969-1970 and 1981-1982; unsuccessful candidate for the United States Congress \r', 'in 1970; elected as a Republican to the Ninety-eighth and to the fourteen \r', 'succeeding Congresses (January 3, 1983-January 3, 2013); chair, Committee on \r', 'Government Reform and Oversight (One Hundred Fifth Congress); chair, Committee \r', 'on Government Reform (One Hundred Sixth and One Hundred Seventh Congresses); \r', 'was not a candidate for reelection to the One Hundred Thirteenth Congress in \r', '2012.\r']",B001149,0,0,0,0,0,0,0,0,0,0
"BUTTERFIELD, George Kenneth, Jr. (G.K.)","['a Representative from North Carolina; born in Wilson, Wilson County, \r', 'N.C., April 27, 1947; graduated from Charles H. Darden High School, Wilson, \r', 'N.C.; B.A., North Carolina Central University, Durham, N.C., 1971; J.D., North \r', 'Carolina Central University School of Law, 1974; United States Army, 1968-1970; \r', 'lawyer, private practice; North Carolina resident superior court judge, \r', '1989-2001; North Carolina special superior court judge, 2002-2004; justice of \r', 'the North Carolina state supreme court, 2001-2002; elected as a Democrat to the \r', 'One Hundred Eighth Congress, by special election, to fill the vacancy caused by \r', 'the resignation of United States Representative Frank Ballance, and reelected \r', 'to the seven succeeding Congresses (July 20, 2004-present).\r']",B001251,1,0,1,0,0,0,0,0,0,0
"CALVERT, Ken","['a Representative from California; born in Corona, Riverside County, \r', 'Calif., June 8, 1953; graduated from Corona High School, Corona, Calif., 1971; \r', 'A.A., Chaffey College, Rancho Cucamonga, Calif., 1973; B.A., San Diego State \r', 'University, San Diego, Calif., 1975; restaurant manager; business owner; \r', 'unsuccessful candidate for nomination to the Ninety-eighth Congress in 1982; \r', 'chair, Riverside County, Calif., Republican Party, 1984-1988; elected as a \r', 'Republican to the One Hundred Third and to the twelve succeeding Congresses \r', '(January 3, 1993-present). \r']",C000059,1,0,0,0,0,0,0,0,0,0
"CAMP, David Lee","['a Representative from Michigan; born in Midland, Midland County, Mich., July 9, 1953; graduated from Midland Dow High School, Midland, Mich., 1971; attended the University of Sussex, Brighton, England, 1973-1974; B.A., Albion College, Albion, Mich., 1975; J.D., University of San Diego School of Law, San Diego, Calif., 1978; member of the Midland County, Mich., board of canvassers; member of the Midland County, Mich., Republican executive committee; special assistant attorney general, Michigan state attorney general, 1980-1984; staff, United States Representative Bill Schuette of Michigan, 1984-1987; member of the Michigan state house of representatives, 1989-1990; elected as a Republican to the One Hundred Second and to the eleven succeeding Congresses (January 3, 1991-January 3, 2015); was not a candidate for reelection to the One Hundred Fourteenth Congress in 2014; chair, Committee on Ways and Means (One Hundred Twelfth and One Hundred Thirteenth Congresses); chair, Joint Committee on Taxation (One Hundred Thirteenth Congress). \r']",C000071,1,0,1,0,0,0,0,0,0,0
"CAMPBELL, John (of California)","['a Representative from California; born in Los Angeles, Los Angeles \r', 'County, Calif., July 19, 1955; graduated from the Harvard School, North \r', 'Hollywood, Calif., 1973; B.A., University of California, Los Angeles, Calif.; \r', 'M.B.T., University of Southern California, Los Angeles, Calif., 1977; certified \r', 'public accountant; auto dealer; member of the California state assembly, \r', '2000-2004; member of the California state senate, 2004-2005; elected as a \r', 'Republican to the One Hundred Ninth Congress, by special election, to fill the \r', 'vacancy caused by the resignation of United States Representative Christopher \r', 'Cox, and reelected to the four succeeding Congresses (December 6, 2005-January \r', '3, 2015); was not a candidate for reelection to the One Hundred Fourteenth \r', 'Congress in 2014. \r']",C001064,1,0,0,0,0,0,0,0,0,0
"CANSECO, Francisco Raul (Quico)","['a Representative from Texas; born in Laredo, Webb County, Texas, \r', 'July 30, 1949; B.A., St. Louis University, 1972; J.D., St. Louis University, \r', 'St. Louis, Mo., 1975; lawyer, private practice; bank executive; unsuccessful \r', 'candidate for nomination to the One Hundred Ninth Congress in 2004; \r', 'unsuccessful candidate for nomination to the One Hundred Eleventh Congress in \r', '2008; elected as a Republican to the One Hundred Twelfth Congress (January 3, \r', '2011-January 3, 2013); unsuccessful candidate for reelection to the One Hundred \r', 'Thirteenth Congress in 2012; unsuccessful candidate for nomination to the One \r', 'Hundred Fourteenth Congress in 2014. \r', '</P><BR>\r', '<P><CENTER><FONT SIZE=4 COLOR=""#800040"">Bibliography</FONT></CENTER></P>&#148;Francisco (Quico) Canseco&#148; in \r', '<i>Hispanic Americans in Congress, 1822-2012</i>. Prepared under the \r', 'direction of the Committee on House Administration by the Office of the \r', 'Historian and the Office of the Clerk, U.S. House of Representatives. \r', 'Washington: Government Printing Office, 2013.\r']",C001082,1,0,1,0,0,0,0,0,0,0
"CANTOR, Eric","['a Representative from Virginia; born in Richmond, Henrico County, \r', 'Va., June 6, 1963; B.A., George Washington University, Washington, D.C., 1985; \r', 'J.D., College of William and Mary, Williamsburg, Va., 1988; M.S., Columbia \r', 'University, New York, N.Y., 1989; lawyer; small businessman; member of the \r', 'Virginia state house of delegates, 1992-2001; elected as a Republican to the \r', 'One Hundred Seventh and to the six succeeding Congresses until his resignation \r', 'on August 18, 2014 (January 3, 2001-August 18, 2014); unsuccessful candidate \r', 'for renomination to the One Hundred Fourteenth Congress in 2014; minority whip \r', '(One Hundred Eleventh Congress); majority leader (One Hundred Twelfth and One \r', 'Hundred Thirteenth Congresses).\r']",C001046,1,0,1,0,0,0,1,0,0,0
