Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"GOHMERT, Louie","['a Representative from Texas; born in Pittsburg, Camp County, Tex., \r', 'August 18, 1953; graduated from Mount Pleasant High School, Mount Pleasant, \r', 'Tex., 1971; B.A., Texas A&amp;M University, College Station, Tex., 1975; J.D., \r', 'Baylor University, Waco, Tex., 1977; United States Army, 1978-1982; lawyer, \r', 'private practice; district judge, Smith County, Tex., 1992-2002; chief justice, \r', 'Texas state twelfth circuit court of appeals, 2002-2003; elected as a \r', 'Republican to the One Hundred Ninth and to the six succeeding Congresses \r', '(January 3, 2005-present).\r']",G000552,1,0,1,0,0,0,0,0,0,0
"GOMEZ, Jimmy","['a Representative from California; born on November 25, 1974; B.A., \r', 'University of California, Los Angeles, Calif.,; M.P.P., Harvard University, \r', 'Cambridge, Mass.,; staff, United States Representative Hilda Solis of \r', 'California; director, United Nurses Association of California; member of the \r', 'California state assembly, 2012-2017; majority whip, 2012-2015; elected as a \r', 'Democrat to the One Hundred Fifteenth Congress, by special election, to fill \r', 'the vacancy caused by the resignation of United States Representative Xavier \r', 'Becerra (June 6, 2017-present).\r']",G000585,1,0,0,0,0,0,0,0,0,0
"GONZALEZ, Vicente Jr.","['a Representative from Texas; born in Corpus Christi, Nueces County, Tex., September 4, 1967; earned G.E.D., 1985; B.A., Embry-Riddle Aeronautical University, Naval Air Station, Corpus Christi, Tex., 1992; J.D., Texas Wesleyan School of Law, Fort Worth, Tex., 1996; lawyer, private practice; elected as a Democrat to the One Hundred Fifteenth Congress (January 3, 2017-present).\r']",G000581,1,0,1,0,0,0,0,0,0,0
"GOODLATTE, Robert William","['a Representative from Virginia; born in Holyoke, Hampden County, \r', 'Mass., September 22, 1952; graduated from Classical High School, Springfield, \r', 'Mass., 1970; B.A., Bates College, Lewiston, Maine, 1974; J.D., Washington and \r', 'Lee University, Lexington, Va., 1977; lawyer, private practice; staff, United \r', 'States Representative M. Caldwell Butler of Virginia, 1977-1979; elected as a \r', 'Republican to the One Hundred Third and to the twelve succeeding Congresses \r', '(January 3, 1993-present); one of the managers appointed by the House of \r', 'Representatives in 2009 to conduct the impeachment proceedings of Samuel B. \r', 'Kent, judge of the United States District Court for the Southern District of \r', 'Texas; chair, Committee on Agriculture (One Hundred Eighth and One Hundred \r', 'Ninth Congresses); chair, Committee on the Judiciary (One Hundred Thirteenth \r', 'through One Hundred Fifteenth Congresses).\r']",G000289,1,0,1,0,0,0,0,0,0,0
"GOSAR, Paul","['a Representative from Arizona; born in Rock Springs, Sweetwater \r', 'County, Wyo., November 22, 1958; graduated from Pinedale High School, Pinedale, \r', 'Wyo., 1977; B.S., Creighton University, Omaha, Nebr., 1981; D.D.S., Creighton \r', 'University, Omaha, Nebr., 1985; dentist; elected as a Republican to the One \r', 'Hundred Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",G000565,0,1,0,0,0,0,0,0,0,0
"GOTTHEIMER, Josh S.","['a Representative from New Jersey; born in North Caldwell, Essex \r', 'County, N.J., March 8, 1975; graduated from West Essex Senior High School, \r', 'North Caldwell, N.J., 1993; B.A., University of Pennsylvania, Philadelphia, \r', 'Pa., 1997; J.D., Harvard Law School, Cambridge, Mass., 2004; special assistant \r', 'and speechwriter for President William J. Clinton, 1998-2001; staff, Wesley \r', 'Cark presidential campaign, 2004; staff, John Forbes Kerry presidential \r', 'campaign, 2004; business executive; senior counselor to the chairman of the \r', 'Federal Communications Commission, 2010-2012; elected as a Democrat to the One \r', 'Hundred Fifteenth Congress (January 3, 2017-present).\r']",G000583,1,0,1,0,0,0,0,0,0,0
"GOWDY, Trey","['a Representative from South Carolina; born in Greenville, Greenville \r', 'County, S.C., August 22, 1964; graduated from Spartanburg High School, \r', 'Spartanburg, S.C., 1982; B.A., Baylor University, Waco, Texas, 1986; J.D., \r', 'University of South Carolina School of Law, Columbia, S.C., 1989; lawyer, \r', 'private practice; clerk, South Carolina Court of Appeals; clerk, United States \r', 'District Court; assistant U. S. attorney, district of South Carolina, \r', '1994-2000; solicitor, Seventh Judicial Circuit, 2001-2010; elected as a \r', 'Republican to the One Hundred Twelfth and to the three succeeding Congresses \r', '(January 3, 2011-present); chair, Select Committee on the Events Surrounding \r', 'the 2012 Terrorist Attack in Benghazi (One Hundred Thirteenth Congress); chair, \r', 'Committee on Oversight and Government Reform (One Hundred Fifteenth \r', 'Congress).\r']",G000566,1,0,1,0,0,0,0,0,0,0
"GRANGER, Kay","['a Representative from Texas; born in Greenville, Hunt County, Tex., \r', 'January 18, 1943; graduated from Eastern Hills High School, Fort Worth, Tex.; \r', 'B.S. Texas Wesleyan University, Fort Worth, Tex., 1965; teacher; business \r', 'owner; member of the Fort Worth, Tex., zoning commission, 1981-1989; member of \r', 'the Fort Worth, Tex., city council, 1989-1991; mayor of Fort Worth, Tex., \r', '1991-1995; elected as a Republican to the One Hundred Fifth and to the ten \r', 'succeeding Congresses (January 3, 1997-present).\r']",G000377,0,1,0,0,0,0,0,0,0,0
"GRAVES, Garret","['a Representative from Louisiana; born in Baton Rouge, East Baton \r', 'Rouge Parish, Louisiana, on January 31, 1972; graduated from Catholic High \r', 'School, Baton Rouge, La., 1990; attended the University of Alabama, Tuscaloosa, \r', 'Ala., Louisiana Tech University, Ruston, La., and American University, \r', 'Washington, D.C.; staff, United States Senator John Breaux of Louisiana; staff, \r', 'United States Representative Billy Tauzin of Louisiana; staff, United States \r', 'Senator David Vitter of Louisiana; staff, United States Senate Committee on \r', 'Commerce; staff, United States Senate Committee on Science and Transportation; \r', 'staff, United States House Committee on Energy and Commerce; appointed to \r', 'National Resource Damage Assessment, Gulf Coast; chairman, the Coastal \r', 'Protection and Restoration Authority of Louisiana; vice chairman of the Gulf \r', 'Coast Ecosystem Restoration Task Force, United States Environmental Protection \r', 'Agency; elected as a Republican to the One Hundred Fourteenth and to the \r', 'succeeding Congress (January 3, 2015-present).\r']",G000577,0,0,0,0,0,0,0,0,0,0
"GRAVES, Samuel","['a Representative from Missouri; born in Tarkio, Atchison County, \r', 'Mo., November 7, 1963; graduated from Tarkio High School, Tarkio, Mo., 1982; \r', 'B.A., University of Missouri, Columbia, Mo., 1986; member of the Missouri state \r', 'house of representatives, 1992-1994; member of the Missouri state senate, \r', '1994-2000; elected as a Republican to the One Hundred Seventh and to the eight \r', 'succeeding Congresses (January 3, 2001-present); chair, Committee on Small \r', 'Business (One Hundred Twelfth and One Hundred Thirteenth \r', 'Congresses).\r']",G000546,1,0,0,0,0,0,0,0,0,0
"GRAVES, Tom","['a Representative from Georgia; born in St. Petersburg, Pinellas \r', 'County, Fla., February 3, 1970; graduated from Cass High School, Cartersville, \r', 'Ga., 1988; B.B.A., University of Georgia, Athens, Ga., 1993; business owner; \r', 'member of the Georgia state house of representatives, 2003-2010; elected as a \r', 'Republican to the One Hundred Eleventh Congress, by special election, to fill \r', 'the vacancy caused by the resignation of United States Representative John \r', 'Nathan Deal, and to the four succeeding Congresses (June 8, \r', '2010-present).\r']",G000560,1,0,0,0,0,0,0,0,0,0
"GREEN, Al","['a Representative from Texas; born in New Orleans, Jefferson Parish, \r', 'La., September 1, 1947; attended Florida A&amp;M University, Tallahassee, Fla., \r', '1966-1971; attended Tuskegee University, Tuskegee, Ala.; J.D., Texas Southern \r', 'University, Houston, Tex., 1974; lawyer, private practice; justice of the \r', 'peace, Harris County, Tex., 1977-2004; elected as a Democrat to the One Hundred \r', 'Ninth and to the six succeeding Congresses (January 3, \r', '2005-present).\r']",G000553,0,0,1,0,0,0,0,0,0,0
"GREEN, Raymond Eugene (Gene)","['a Representative from Texas; born in Houston, Harris County, Tex., \r', 'October 17, 1947; graduated from Jefferson Davis High School, Houston, Tex., \r', '1967; B.B.A., University of Houston, Houston, Tex., 1971; attended University \r', 'of Houston, Bates College of Law, Houston, Tex., 1973-1977; lawyer, private \r', 'practice; business executive; member of the Texas state house of \r', 'representatives, 1973-1985; member of the Texas state senate, 1985-1993; \r', 'elected as a Democrat to the One Hundred Third and to the twelve succeeding \r', 'Congresses (January 3, 1993-present); chair, Committee on Standards of Official \r', 'Conduct (One Hundred Tenth Congress).\r']",G000410,1,0,0,0,0,0,0,0,0,0
"GRIFFITH, H. Morgan","['a Representative from Virginia; born in Philadelphia, Philadelphia \r', 'County, Pa., March 15, 1958; graduated from Andrew Lewis High School, Salem, \r', 'Va.; B.A., Emory &amp; Henry College, Emory, Va., 1980; J.D., Washington &amp; \r', 'Lee University School of Law, Lexington, Va., 1983; lawyer, private practice; \r', 'member of Virginia state house of representatives, 1994-2010; elected as a \r', 'Republican to the One Hundred Twelfth and to the three succeeding Congresses \r', '(January 3, 2011-present).\r']",G000568,1,0,1,0,0,0,0,0,0,0
"GRIJALVA, Ra&uacute;l M.","['a Representative from Arizona; born in Tucson, Pima County, Ariz., \r', 'February 19, 1948; graduated from Sunnyside High School, Tucson, Ariz.; B.A., \r', 'University of Arizona, Tucson, Ariz., 1986; member of the Tucson, Ariz., \r', 'Unified School Board, 1974-1986; Pima County, Ariz. supervisor, 1989-2002; \r', 'elected as a Democrat to the One Hundred Eighth and to the seven succeeding \r', 'Congresses (January 3, 2003-present).\r']",G000551,1,0,0,0,0,0,0,0,0,0
"GROTHMAN, Glenn","['a Representative from Wisconsin; born in Milwaukee, Milwaukee \r', 'County, Wis., July 3, 1955; graduated from Homestead High School, Mequon, \r', 'Wisconsin, 1973; B.B.A., University of Wisconsin, Madison, Wis., 1978; J.D., \r', 'University of Wisconsin, Madison, Wis., 1983; lawyer, private practice; member \r', 'of the Wisconsin state assembly, 1993-2004; member of the Wisconsin state \r', 'senate, 2004-2014; elected as a Republican to the One Hundred Fourteenth and to \r', 'the succeeding Congress (January 3, 2015-present).\r']",G000576,1,0,1,0,0,0,0,0,0,0
"GUTHRIE, Brett","['a Representative from Kentucky; born in Florence, Lauderdale County, \r', 'Ala., February 18, 1964; graduated from Bradshaw High School, Florence, Ala., \r', '1982; B.S., United States Military Academy, West Point, N.Y., 1987; M.P.P.M., \r', 'Yale University, New Haven, Conn., 1997; United States Army, 1987-1990; United \r', 'States Army Reserve, 1990-2002; business executive; member of the Kentucky \r', 'state senate, 1999-2008; elected as a Republican to the One Hundred Eleventh \r', 'and to the four succeeding Congresses (January 3, 2009-present). \r']",G000558,0,1,0,0,0,0,0,0,0,0
"GUTI&Eacute;RREZ, Luis V.","['a Representative from Illinois; born in Chicago, Cook County, Ill., \r', 'December 10, 1953; B.A., Northeastern Illinois University, DeKalb, Ill., 1974; \r', 'teacher; social worker, Illinois state department of children and family \r', 'services; administrative assistant, Chicago, Ill., mayor&#x2019;s office \r', 'subcommittee on infrastructure, 1984-1985; co-founder, West Town-26th Ward \r', 'Independent Political Organization, 1985; alderman, Chicago, Ill., city \r', 'council, 1986-1993, president pro tem, 1989-1992; delegate, Democratic National \r', 'Committee, 1984; elected as a Democrat to the One Hundred Third and to the \r', 'twelve succeeding Congresses (January 3, 1993-present).\r']",G000535,1,0,0,0,0,0,0,0,0,0
"HANABUSA, Colleen","['a Representative from Hawaii; born in Honolulu, Honolulu County, \r', 'Hawaii, May 4, 1951; graduated from St. Andrew&#146;s Priory School, Honolulu, \r', 'Hawaii, 1969; B.A., University of Hawaii, Manoa, Hawaii, 1973; M.A., University \r', 'of Hawaii, Manoa, Hawaii, 1975; J.D., University of Hawaii, Manoa, Hawaii, \r', '1977; lawyer, private practice; member of the Hawaii state senate, 1998-2010, \r', 'president, 2007-2010; unsuccessful candidate for nomination to the One Hundred \r', 'Eighth Congress in a special election in 2003; unsuccessful candidate for \r', 'nomination to the One Hundred Ninth Congress in 2006; unsuccessful candidate \r', 'for election to the One Hundred Eleventh Congress in a special election in \r', '2010; elected as a Democrat to the One Hundred Twelfth and to the succeeding \r', 'Congress (January 3, 2011-January 3, 2015); was not a candidate for reelection \r', 'to the One Hundred Fourteenth Congress in 2014, but was an unsuccessful \r', 'candidate for nomination to the United States Senate; lawyer, private practice; \r', 'elected simultaneously as a Democrat to the One Hundred Fourteenth and the One \r', 'Hundred Fifteenth Congresses, by special election, to fill the vacancy caused \r', 'by the death of United States Representative Mark Takai (November 8, \r', '2016-present).\r']",H001050,1,0,1,0,0,1,0,0,0,0
"HANDEL, Karen","['a Representative from Georgia; born in Washington, District of \r', 'Columbia, April 18, 1962; graduated from Frederick Douglass High School, Upper \r', 'Marlboro, Md., 1980; attended Prince George&#x2019;s County Community College, \r', 'Largo, Md.; attended University of Maryland University College, Adelphi, Md.; \r', 'business executive; staff, Governor Sonny Perdue of Georgia, 2002-2003; \r', 'chairwoman, Fulton County (Ga.) commission, 2003-2006; Secretary of State of \r', 'Georgia, 2007-2009; unsuccessful candidate for nomination for Governor of \r', 'Georgia in 2010; unsuccessful candidate for nomination to the United States \r', 'Senate in 2014; elected as a Republican to the One Hundred Fifteenth Congress, \r', 'by special election, to fill the vacancy caused by the resignation of United \r', 'States Representative Tom Price (June 20, 2017-present).\r']",H001078,0,0,0,0,0,0,0,0,0,0
